8654,0.001343763497624418,(1997)
16140,0.0006398873798211514,(2009)
7665,0.0005918958263345652,(2010)
6817,0.0004959127193613924,(2011)
27521,0.0004639183503703348,(2006)
2701,0.0004639183503703348,(2007)
11620,0.000447921165874806,(2002)
11657,0.00042392538913151284,(2002)
7427,0.00042392538913151284,(2012)
19993,0.00042392538913151284,(1985)
15855,0.00041592679688374844,(2010)
18161,0.00041592679688374844,(2008)
26034,0.00039992961238821966,(2005)
9215,0.00037593383564492647,(2008)
30670,0.00037593383564492647,(2002)
15854,0.0003679352433971621,(2010)
18163,0.0003599366511493977,(2014)
10737,0.0003519380589016333,(2008)
32025,0.0003519380589016333,(2001)
33512,0.0003519380589016333,(2011)
9097,0.0003439394666538689,(1983)
39472,0.0003439394666538689,(2012)
16855,0.0003439394666538689,(1988)
28666,0.0003439394666538689,(2009)
15542,0.0003359408744061045,(1978)
9117,0.0003279422821583401,(1991)
20626,0.0003279422821583401,(2005)
8651,0.0003199436899105757,(1997)
27137,0.0003199436899105757,(2011)
19291,0.0003119450976628113,(2008)
27522,0.0003119450976628113,(2006)
11622,0.0003039465054150469,(1988)
6529,0.0003039465054150469,(2012)
17363,0.0003039465054150469,(2012)
27118,0.0003039465054150469,(2011)
24306,0.0002959479131672826,(2013)
27115,0.0002959479131672826,(2005)
32219,0.0002959479131672826,(2006)
2688,0.0002879493209195182,(2006)
33529,0.0002879493209195182,(2011)
38911,0.0002799507286717538,(2006)
13731,0.0002799507286717538,(2009)
25663,0.0002799507286717538,(2004)
39450,0.0002719521364239894,(1998)
20042,0.0002719521364239894,(1973)
21384,0.0002719521364239894,(1990)
34970,0.0002719521364239894,(2010)
9209,0.000263953544176225,(2008)
1050,0.0002559549519284606,(2012)
9842,0.0002559549519284606,(1987)
11514,0.0002559549519284606,(2010)
6704,0.0002559549519284606,(2006)
13994,0.0002559549519284606,(2011)
7419,0.0002559549519284606,(2011)
18141,0.0002559549519284606,(2014)
26314,0.0002559549519284606,(2010)
33261,0.0002559549519284606,(2003)
6156,0.0002479563596806962,(2010)
30258,0.0002479563596806962,(2012)
8646,0.0002399577674329318,(2008)
39901,0.0002399577674329318,(2011)
39924,0.0002399577674329318,(1995)
11626,0.0002399577674329318,(2002)
6282,0.0002399577674329318,(1992)
21408,0.0002399577674329318,(1992)
25002,0.0002399577674329318,(2006)
29002,0.0002399577674329318,(2002)
36030,0.0002399577674329318,(2008)
3580,0.0002399577674329318,(2012)
559,0.0002319591751851674,(2005)
7657,0.0002319591751851674,(2010)
7931,0.0002319591751851674,(2012)
15365,0.0002319591751851674,(2007)
1786,0.0002319591751851674,(1987)
21358,0.0002319591751851674,(1997)
21391,0.0002319591751851674,(1997)
25013,0.0002319591751851674,(2003)
29733,0.0002319591751851674,(1987)
32916,0.0002319591751851674,(1995)
8210,0.000223960582937403,(2012)
8648,0.000223960582937403,(2008)
38547,0.000223960582937403,(2008)
9958,0.000223960582937403,(2008)
10354,0.000223960582937403,(2004)
7349,0.000223960582937403,(2012)
22046,0.000223960582937403,(1980)
25386,0.000223960582937403,(2010)
2713,0.000223960582937403,(2009)
32068,0.000223960582937403,(2007)
39102,0.00021596199068963862,(2011)
6525,0.00021596199068963862,(2012)
1845,0.00021596199068963862,(1985)
27744,0.00021596199068963862,(2009)
32356,0.00021596199068963862,(1992)
35353,0.00021596199068963862,(2010)
37049,0.00021596199068963862,(2011)
38524,0.00020796339844187422,(2008)
9236,0.00020796339844187422,(2008)
38928,0.00020796339844187422,(2006)
5673,0.00020796339844187422,(2006)
16147,0.00020796339844187422,(2009)
19801,0.00020796339844187422,(2007)
25044,0.00020796339844187422,(2013)
26325,0.00020796339844187422,(2010)
31483,0.00020796339844187422,(2014)
33289,0.00020796339844187422,(2007)
8513,0.00019996480619410983,(2010)
8985,0.00019996480619410983,(2010)
10216,0.00019996480619410983,(2011)
12446,0.00019996480619410983,(1992)
12923,0.00019996480619410983,(2009)
19356,0.00019996480619410983,(2007)
21372,0.00019996480619410983,(2010)
23524,0.00019996480619410983,(2015)
33368,0.00019996480619410983,(2003)
35383,0.00019996480619410983,(2003)
8652,0.00019196621394634543,(2008)
12882,0.00019196621394634543,(2009)
6288,0.00019196621394634543,(1995)
6519,0.00019196621394634543,(2012)
6812,0.00019196621394634543,(2011)
15371,0.00019196621394634543,(2000)
29017,0.00019196621394634543,(2009)
37953,0.00018396762169858104,(2005)
9222,0.00018396762169858104,(1999)
11687,0.00018396762169858104,(2002)
13739,0.00018396762169858104,(2009)
1393,0.00018396762169858104,(2010)
15939,0.00018396762169858104,(2010)
1817,0.00018396762169858104,(1988)
19601,0.00018396762169858104,(1990)
20402,0.00018396762169858104,(2006)
25212,0.00018396762169858104,(2009)
28248,0.00018396762169858104,(2012)
2743,0.00018396762169858104,(2005)
32206,0.00018396762169858104,(2004)
934,0.00017596902945081664,(2010)
935,0.00017596902945081664,(2010)
9125,0.00017596902945081664,(2005)
11729,0.00017596902945081664,(2002)
12423,0.00017596902945081664,(1992)
14232,0.00017596902945081664,(2009)
7594,0.00017596902945081664,(2009)
18164,0.00017596902945081664,(2014)
19679,0.00017596902945081664,(1988)
37034,0.00017596902945081664,(2001)
38730,0.00016797043720305225,(2010)
10340,0.00016797043720305225,(2006)
11153,0.00016797043720305225,(2007)
5459,0.00016797043720305225,(1983)
7921,0.00016797043720305225,(2012)
16770,0.00016797043720305225,(2004)
1878,0.00016797043720305225,(1974)
23520,0.00016797043720305225,(2015)
26912,0.00016797043720305225,(2008)
27493,0.00016797043720305225,(2009)
