25599,0.0022505182114302635
457,0.00111538841180535
15259,0.00111538841180535
31104,0.001105517717895568
33772,0.001105517717895568
21930,0.0010857763300760044
11605,0.0010561642483466588
16067,0.0010462935544368768
706,0.0009870693909781857
5398,0.0009377159214292765
16152,0.0009377159214292765
17912,0.0009278452275194946
2212,0.0009278452275194946
26082,0.0009278452275194946
16748,0.0009179745336097127
37051,0.0009179745336097127
7805,0.000908103839699931
6402,0.0008883624518803672
14792,0.0008883624518803672
1649,0.0008883624518803672
28008,0.0008784917579705853
34652,0.0008784917579705853
11986,0.0008093969006021123
17960,0.0007501727371434212
7767,0.0006909485736847301
24769,0.0006810778797749482
2069,0.0006712071858651663
14894,0.0006514657980456026
16860,0.0006514657980456026
10263,0.0006415951041358207
37301,0.0006415951041358207
19231,0.0006317244102260389
22151,0.0006317244102260389
12594,0.0006218537163162571
32649,0.0006218537163162571
35092,0.0006218537163162571
16445,0.0006119830224064752
21448,0.0006119830224064752
36157,0.0006119830224064752
38456,0.0006021123284966933
12100,0.0006021123284966933
7925,0.0006021123284966933
29690,0.0006021123284966933
30122,0.0006021123284966933
4018,0.0005922416345869114
4153,0.0005922416345869114
16394,0.0005922416345869114
27936,0.0005922416345869114
33790,0.0005922416345869114
13221,0.0005823709406771296
36478,0.0005823709406771296
1788,0.0005725002467673478
26311,0.0005725002467673478
4092,0.0005626295528575659
224,0.0005626295528575659
243,0.0005626295528575659
1218,0.000552758858947784
17734,0.000552758858947784
2364,0.000552758858947784
32838,0.000552758858947784
37213,0.000552758858947784
12137,0.0005428881650380022
7752,0.0005428881650380022
32840,0.0005428881650380022
33927,0.0005428881650380022
8503,0.0005330174711282203
11085,0.0005330174711282203
7866,0.0005330174711282203
14849,0.0005330174711282203
15122,0.0005330174711282203
16287,0.0005330174711282203
19258,0.0005330174711282203
30869,0.0005330174711282203
34473,0.0005330174711282203
36518,0.0005330174711282203
9942,0.0005231467772184384
4350,0.0005231467772184384
23778,0.0005231467772184384
30208,0.0005231467772184384
37709,0.0005231467772184384
10427,0.0005132760833086566
13846,0.0005132760833086566
7762,0.0005132760833086566
16320,0.0005132760833086566
28129,0.0005132760833086566
28506,0.0005132760833086566
29336,0.0005132760833086566
29343,0.0005132760833086566
32534,0.0005132760833086566
37129,0.0005132760833086566
9230,0.0005034053893988748
38718,0.0005034053893988748
12099,0.0005034053893988748
12284,0.0005034053893988748
7266,0.0005034053893988748
13933,0.0005034053893988748
1599,0.0005034053893988748
19143,0.0005034053893988748
22796,0.0005034053893988748
26694,0.0005034053893988748
9989,0.0004935346954890929
4346,0.0004935346954890929
4713,0.0004935346954890929
7699,0.0004935346954890929
16237,0.0004935346954890929
21002,0.0004935346954890929
22946,0.0004935346954890929
22968,0.0004935346954890929
2379,0.0004935346954890929
29233,0.0004935346954890929
29549,0.0004935346954890929
29622,0.0004935346954890929
30116,0.0004935346954890929
4932,0.00048366400157931103
12119,0.00048366400157931103
7754,0.00048366400157931103
15321,0.00048366400157931103
17250,0.00048366400157931103
17253,0.00048366400157931103
19437,0.00048366400157931103
33343,0.00048366400157931103
38419,0.00047379330766952914
39951,0.00047379330766952914
10981,0.00047379330766952914
1222,0.00047379330766952914
1258,0.00047379330766952914
